train_hindifullfemale_05315| They believed the heron, as he was not trying to catch any fish at all. 
train_hindifullfemale_05316| So, they met the heron to seek advice, Please guide us to save us from this disaster 
train_hindifullfemale_05317| The heron said, There is indeed a lake not far from here. It is full of water, and beautifully covered with lotus flowers. 
train_hindifullfemale_05318| There is so much water in the lake, that it would not dry even if it did not rain for twenty four years. 
train_hindifullfemale_05319| I can take you there, if you can ride on my back. 
train_hindifullfemale_05320| He had already gained their confidence. 
train_hindifullfemale_05321| So, they gathered around him and requested to carry them one at a time to the other lake and save them. 
train_hindifullfemale_05322| The wicked heron had succeeded in his plan. 
train_hindifullfemale_05323| Every day, he would carry one of them on his back, pretending to take them to the other lake. 
train_hindifullfemale_05324| After flying a little away from the lake, he would smash them against a rock and eat them up. 
train_hindifullfemale_05325| He would then return after some time to the lake and repeat false messages how they are happy in the other lake. 
train_hindifullfemale_05326| This happened for many days, when the crab said to the heron, Uncle, you take others to the lake but it is me who is your first friend. 
train_hindifullfemale_05327| Please take me to the other lake to save my life. 
train_hindifullfemale_05328| The heron was happy to hear this. He thought to himself, Having a fish everyday has become monotonous. It is good that I will get to eat a crab today, for a change. 
train_hindifullfemale_05329| Having thus decided, the heron started carrying the crab to the same rock. 
train_hindifullfemale_05330| The crab looked down from above and saw the heap of bones and skeletons. 
train_hindifullfemale_05331| At once, the crab understood what the heron was up to. 
train_hindifullfemale_05332| He remained calm, and said to the heron, Uncle, the lake seems far and I am quite heavy. 
train_hindifullfemale_05333| You must be getting tired, let us stop for some rest. 
train_hindifullfemale_05334| The heron was confident that there was no way the crab can escape from him in the sky. 
train_hindifullfemale_05335| The heron replied, there is no lake for real. 
train_hindifullfemale_05336| This trip is for my own meal. 
train_hindifullfemale_05337| As I do every day, I will smash you against a rock and make a meal out of you. 
train_hindifullfemale_05338| When the heron confessed the truth, the crab got hold of the heron's neck with its strong claws, and strangled him to death. 
train_hindifullfemale_05339| The crab laughed at himself that he had saved himself and the other water creatures from the trick played by the heron. 
train_hindifullfemale_05340| He dragged the heron back to the lake. 
train_hindifullfemale_05341| The other water creatures in the lake were surprised to see him back. 
train_hindifullfemale_05342| They became curious, and asked all sort of questions. 
train_hindifullfemale_05343| The crab laughed and replied, We were being made fools! The heron was an imposter and what he told you about the lake drying up was all false. 
train_hindifullfemale_05344| He was taking one of us every day for his meal in a rock not far from here. 
train_hindifullfemale_05345| He proudly said, I understood what he was up to, and have killed the trickster. 
train_hindifullfemale_05346| There is no need to worry, for we are safe in this lake. 
train_hindifullfemale_05347| It is not going to dry up at all. 
train_hindifullfemale_05348| The wise indeed say, When things go wrong, use your wit to overcome the situation. 
train_hindifullfemale_05349| Mandavisarpini was a white flea. 
train_hindifullfemale_05350| She lived in the folds of the exquisite white silk sheet that covered the bed of a king in a certain country. 
train_hindifullfemale_05351| She fed on the king's blood without anybody noticing, and was happy to spend her days. 
train_hindifullfemale_05352| One day, a bug managed to enter the beautifully decorated bedroom of the king. 
train_hindifullfemale_05353| When the flea saw him, she warned, O Bug, what are you doing in the king's bedroom. Leave at once before you get caught! 
train_hindifullfemale_05354| The bug replied, Madam, even if I were a good-for-nothing bug, that is no way to treat a guest. 
train_hindifullfemale_05355| One should welcome a guest with humble words, sweet behaviour and offer refreshments. 
train_hindifullfemale_05356| The bug continued, I have fed myself with all types of blood, but never have I had the pleasure of the blood of a king. 
train_hindifullfemale_05357| It must be very sweet, for the king eats the choicest of food. 
train_hindifullfemale_05358| I would love to taste the king's blood, if you permit. 
train_hindifullfemale_05359| The flea was taken aback, O Bug, you have a nasty bite, like a sharp needle. 
train_hindifullfemale_05360| Besides, I feed on the king's blood only when he is deep into his sleep. 
train_hindifullfemale_05361| I can permit you to feed on the king's blood only if you promise to wait till he is asleep. 
train_hindifullfemale_05362| The bug agreed, I promise to wait till the king is asleep, and only after you have fed yourself, will I feed myself on his blood. 
train_hindifullfemale_05363| Soon after they decided on such terms, the king came to his bedroom and lay down to sleep. 
train_hindifullfemale_05364| The bug could not control himself, and decided to take a tiny bite of the king, without waiting. 
train_hindifullfemale_05365| As the king was yet to fall asleep, he jumped at the sharp bite of the bug. 
train_hindifullfemale_05366| The king shouted at his servants, Hey, there is something in my bed that has bitten me. 
train_hindifullfemale_05367| Look for it, as I have already been bitten. 
train_hindifullfemale_05368| On hearing this, the bug quickly hid himself in a corner of the bed, before the servants could start searching for him. 
train_hindifullfemale_05369| However, the servants scrutinized the entire bed, sheet by sheet, and found the flea between the folds. 
train_hindifullfemale_05370| They killed her at once, and the king went to sleep without anymore worries. 
train_hindifullfemale_05371| The wise indeed say, the false promises of friends as well as strangers have no value. You end up paying for it. 
train_hindifullfemale_05372| There was once a jungle that was ruled by a lion called Madotkata, who had a leopard, a jackal and a crow at his service, along with other animals. 
train_hindifullfemale_05373| As they did regularly, they were wandering about the jungle one day, when the lion saw a camel at a distance. 
train_hindifullfemale_05374| This camel had separated from its caravan and was feeding itself on the green grass of the jungle. 
train_hindifullfemale_05375| The lion took a fancy on this animal that he had not seen before, Let us go and ask this extraordinary animal, where he comes from. 
train_hindifullfemale_05376| The crow, who flies to far-off places was aware and replied, Master, it is called a camel and this animal lives in villages. 
train_hindifullfemale_05377| The flesh of this animal tastes good, let us kill it and eat it. 
train_hindifullfemale_05378| But the lion disagreed, He does not belong to the jungle, so he is our guest. I will not kill it. 
train_hindifullfemale_05379| Please go and assure him that no harm will be done, and bring him to me. 
train_hindifullfemale_05380| As per the lion's instruction, they went to the camel and assured him that they were to bring it to the lion. 
train_hindifullfemale_05381| They won his confidence, and they brought the camel to the lion. 
train_hindifullfemale_05382| The camel stood before the lion and bowed. 
train_hindifullfemale_05383| He also narrated how he had gotten separated from his caravan and how he had reached the jungle. 
train_hindifullfemale_05384| On hearing this, the lion said, Oh Camel, if you return to the village you will be made a beast to carry burden again. 
train_hindifullfemale_05385| Stay in the jungle under my kingdom instead. 
train_hindifullfemale_05386| You can feast on the abundant green grass of the jungle without any fear. 
train_hindifullfemale_05387| The camel accepted the offer, and they began to live together in peace. 
train_hindifullfemale_05388| Later one day, the lion got severely wounded in a fight with a mad elephant. 
train_hindifullfemale_05389| Such were his injuries that he could not take a few steps, let alone go out for hunting. 
train_hindifullfemale_05390| Due to lack of food, the lion became weaker. 
train_hindifullfemale_05391| The animals who served him were also starving since they were dependent on the lion for their food. 
train_hindifullfemale_05392| When the lion could not bear anymore, he called them and said, Go and find any animal that I can prey upon even in my weak condition. 
train_hindifullfemale_05393| This way I can provide food for you, and also for myself. 
train_hindifullfemale_05394| All the animals wandered about the jungle without any success to find such an animal. 
train_hindifullfemale_05395| On their way back, the jackal had a plan. 
train_hindifullfemale_05396| He said to the crow, there is no point wandering about the jungle when the food is right in front of us. 
train_hindifullfemale_05397| The camel can provide us with the food for all of us for a long time. 
train_hindifullfemale_05398| The crow replied, Indeed, what you say is correct. 
train_hindifullfemale_05399| But the master has assured the camel of his safety under his rule. He will refuse to kill him. 
train_hindifullfemale_05400| The jackal said, Leave that to me. 
train_hindifullfemale_05401| I will influence the master in a manner that he will agree to feast on the camel. 
train_hindifullfemale_05402| You wait till I return after a discussion with the lion. 
train_hindifullfemale_05403| The jackal met the lion and said, Master, we have been looking all around the jungle but could not find an animal for you. 
train_hindifullfemale_05404| All of us have not had food for so long that we can hardly walk properly. 
train_hindifullfemale_05405| Under this circumstance, if you agree to kill the camel, his flesh can provide food for all of us. 
train_hindifullfemale_05406| The lion disagreed, Shame on you! How can I kill the camel when he has my assurance that his life will be safe under my kingdom. 
train_hindifullfemale_05407| It is a sin to think likewise. 
train_hindifullfemale_05408| But the jackal continued, Master, it would indeed be a sin to kill him after you have given him the assurance of his safety. 
train_hindifullfemale_05409| But if he offers himself as your food by himself, it would then not be a sin to kill him and accept his offer. 
train_hindifullfemale_05410| The jackal continued, What good are we, if we cannot be of our master's service in his time of need. 
train_hindifullfemale_05411| Please kill one of us for yourself, and the others to save the rest of us from dying of hunger. 
train_hindifullfemale_05412| The lion failed to justify the jackal and said, Please do what you think would be in the best for all of us. 
train_hindifullfemale_05413| After this, the jackal returned to the other animals and declared, Our master is sick and weak. 
train_hindifullfemale_05414| If something happened to him, there would not be anyone to protect us. 
train_hindifullfemale_05415| We have failed to get any animal after wandering throughout the jungle. 
train_hindifullfemale_05416| The only way now to repay our debts to the master would be to offer ourselves to him. 
train_hindifullfemale_05417| This way the rest of us would be saved from dying of hunger too. 
train_hindifullfemale_05418| As planned, all of them stood before the lion and bowed. 
train_hindifullfemale_05419| They informed the lion that they did not succeed to find any animal for their food. 
train_hindifullfemale_05420| The crow said, Master, we could not find an appropriate animal for your food. 
train_hindifullfemale_05421| So, I offer myself. Please eat me to save yourself from hunger. 
train_hindifullfemale_05422| The jackal interrupted, You are too small to provide flesh for the master. 
train_hindifullfemale_05423| Even if he agrees your offer, it will not be enough for his survival. 
train_hindifullfemale_05424| Indeed, you have proven your devotion and by offering yourself, you have already freed yourself from the debts of the master. 
train_hindifullfemale_05425| He turned to the lion and said, Please accept my offer instead. 
train_hindifullfemale_05426| The jackal stood humbly before the lion, Master, please eat me to save yourself from hunger. 
train_hindifullfemale_05427| If you accept my sacrifice, I will be honoured with a place in heaven. 
train_hindifullfemale_05428| On hearing this, the lion shook his head in refusal. 
train_hindifullfemale_05429| This way, the other animals started offering themselves, but the lion kept refusing to accept their offer. 
train_hindifullfemale_05430| The camel who was observing all this thought, All of them speak beautifully about offering themselves, but the master refuses to kill any of them. 
train_hindifullfemale_05431| I shall seek to impress the master in a similar fashion. 
train_hindifullfemale_05432| Thinking such, the camel said to the other animals, You have offered yourself, but the master cannot eat you because all of you are carnivores and belong to the same category as the lion himself. 
train_hindifullfemale_05433| Stand by, for I shall offer myself. 
train_hindifullfemale_05434| With this, the camel came forward and bowed before the lion. 
train_hindifullfemale_05435| He said, Master, you need not kill any of these animals. Please eat me instead. 
train_hindifullfemale_05436| I offer myself in return to your debts. 
train_hindifullfemale_05437| I shall find my way to the heaven, if you may please accept my offer. 
train_hindifullfemale_05438| No sooner had he made the offer, the other animals cheered. 
train_hindifullfemale_05439| Having already been influenced by the jackal, the lion jumped on him. 
train_hindifullfemale_05440| He was killed, and eaten by all the animals together. 
train_hindifullfemale_05441| The wise indeed say, Always be on guard when you are in the company of wicked people. Do not be taken in by their sweet words. 
train_hindifullfemale_05442| A pair of Tittibha birds, husband and wife lived on seashore. 
train_hindifullfemale_05443| The female Tittibha bird was expecting to lay eggs and raise a family. 
train_hindifullfemale_05444| When the time to lay eggs came, she asked her husband to look for a safe place to lay her eggs. 
train_hindifullfemale_05445| My dear, please look for some good and safe place for me to lay eggs as it is almost time for me to lay them. 
train_hindifullfemale_05446| But the male Tittibha bird said, Dearest, where in the world could be a better place than this seashore? Please lay your eggs here. 
train_hindifullfemale_05447| She disagreed, the waves of the sea on full moon nights conquer the sea. Please call for your friends to help you. 
train_hindifullfemale_05448| No, please find a place away from here. 
train_hindifullfemale_05449| The male Tittibha bird laughed and insisted, The Sea would not even dare to do any harm to my children! Do not fear unnecessarily and lay eggs here without any worries. 
train_hindifullfemale_05450| All the time, the Sea had been hearing this, and thought, From a small bird as he, such impudence is not expected. 
train_hindifullfemale_05451| I'll certainly take away his eggs to see what he does after that and teach him a lesson. 
train_hindifullfemale_05452| Within a few days, the female Tittibha bird laid her eggs in the seashore. 
train_hindifullfemale_05453| Shortly afterward, when the birds went away in search of food, the Sea started making waves. 
train_hindifullfemale_05454| The waves became higher and higher, till it swallowed the eggs into it. 
train_hindifullfemale_05455| The birds returned later to find the nest empty. 
train_hindifullfemale_05456| The female Tittibha bird started weeping bitterly, See for yourself that the waves of the sea has swallowed our eggs. 
train_hindifullfemale_05457| You are a fool not to listen to me when I asked you to find a safe place to lay eggs. 
train_hindifullfemale_05458| The male Tittibha bird continued its stupidity, Dear, don't you worry. I will prove to you how brilliant I am. 
train_hindifullfemale_05459| I will dry the sea, and force it to return our eggs. 
train_hindifullfemale_05460| The female Tittibha bird wondered, How can you dry this enormous sea? 
train_hindifullfemale_05461| The male Tittibha bird explained, Even small beings can overcome the strongest opponents if they are zealous. 
train_hindifullfemale_05462| And so, I plan to dry up the whole sea by sucking its water with my beak. 
train_hindifullfemale_05463| The wife argued, How can you suck the sea dry, when rivers like the Ganges and Indus, and hundreds of other rivers flow into it. 
train_hindifullfemale_05464| There is no good in this babbling. 
train_hindifullfemale_05465| While the husband argued, I'll work day and night to suck all the water from the sea with my beak, which is as solid as iron. 
train_hindifullfemale_05466| Man can succeed only after putting efforts. 
train_hindifullfemale_05467| The female Tittibha bird understood that she will not be able to convince him, 
train_hindifullfemale_05468| Dear, there is no point in arguing. If you want to conquer the sea, please call for your friends to help you. 
train_hindifullfemale_05469| The husband agreed, All right, I will do this with the help of my friends. 
train_hindifullfemale_05470| Now, all the friends of the male Tittibha bird were called and when they all gathered together, the male Tittibha bird explained his problem with the sea, and how it had insulted him, and how he plans to dry the sea to seek revenge. 
train_hindifullfemale_05471| All the birds, the swan, crane, peacock and other unanimously agreed that the task was impossible. 
train_hindifullfemale_05472| It is impossible for us to suck the sea to dry it up completely. 
train_hindifullfemale_05473| Instead, let us visit our king, Garuda. 
train_hindifullfemale_05474| When he comes to know that we have been harassed by the sea, he will get angry and seek revenge. 
train_hindifullfemale_05475| Even if we merely pay him a visit to seek his advice, we shall feel relieved. 
train_hindifullfemale_05476| As decided, they all went to their king, Garuda, and explained the reason of them being so sad. 
train_hindifullfemale_05477| O King, the sea has robbed the eggs of the good Tittibha birds even after the fact that you are our protector. 
train_hindifullfemale_05478| If this is allowed to continue, our entire race shall perish. 
train_hindifullfemale_05479| Garuda realized that the birds were in grave circumstances, and agreed to go and dry the entire sea. 
train_hindifullfemale_05480| Just as he was leaving, a messenger arrived from Lord Vishnu who needed his assistance at once, for some divine task. 
train_hindifullfemale_05481| Garuda explained to the messenger that he was unable to serve his master at this time. 
train_hindifullfemale_05482| I am such a common servant to the Lord for him to need me. 
train_hindifullfemale_05483| The sea, which is the resting place of the Lord, has swallowed the eggs of the Tittibha birds. 
train_hindifullfemale_05484| I refuse to serve him if he will not force the sea to return the eggs at once. 
train_hindifullfemale_05485| This is my firm resolution. Please let him know of it. 
train_hindifullfemale_05486| When Lord Vishnu came to know of Garuda's resolution from his messenger, he thought, I can understand his behaviour and need to pacify him. 
train_hindifullfemale_05487| He is the king and protector of all the birds. I must meet Garuda at once. 
train_hindifullfemale_05488| As Lord Vishnu visited Garuda, he bowed in respect and explained, O Master, the sea, which is your resting place has insulted me by swallowing the eggs of my humble servant, the good Tittibha birds. 
train_hindifullfemale_05489| It is out of the respect that I have for you that I have not taken any step for revenge. 
train_hindifullfemale_05490| Lord Vishnu considered his plea, Come with me Garuda. 
train_hindifullfemale_05491| You are right. The sea should not have done such a thing on purpose. 
train_hindifullfemale_05492| Let us go and return the eggs to the Tittibha birds. 
train_hindifullfemale_05493| After that we will leave, as I need your assistance. 
train_hindifullfemale_05494| They all went to the seashore where Lord Vishnu reprimanded the sea. 
train_hindifullfemale_05495| Taking a thunderbolt in his hand, he warned, O Sea, you have been wicked. 
train_hindifullfemale_05496| Return the eggs of the Tittibha birds at once or dare to face my anger. 
train_hindifullfemale_05497| When the sea heard the warning from Lord Vishnu himself, it was terrified. 
train_hindifullfemale_05498| It apologised at once, and returned the eggs to the Tittibha birds. 
train_hindifullfemale_05499| The wise indeed say, Do not underestimate the power of the timid. 
train_hindifullfemale_05500| There lived a turtle called Kambugriva in a lake, who had two swans as her good friends. 
train_hindifullfemale_05501| All three of them would meet on the banks of the lake every day, and exchanged stories, before returning at sunset. 
train_hindifullfemale_05502| One year, there was no rain and the lake started to dry. 
train_hindifullfemale_05503| The swans got worried about the declining water level of the lake, and said to the turtle, You will not be able to survive in this lake. 
train_hindifullfemale_05504| All the water in the lake will soon dry up. 
train_hindifullfemale_05505| The turtle was aware of the problem, It is indeed difficult to live here anymore. 
train_hindifullfemale_05506| Dear friends, please look for an alternate lake which is full of water. 
train_hindifullfemale_05507| Then, find a strong stick from somewhere. 
train_hindifullfemale_05508| The turtle continued, Once you find another lake, you can carry me to the lake with a stick. 
train_hindifullfemale_05509| I can hold the stick tightly with my mouth, while both of you can hold the stick at either ends and fly. 
train_hindifullfemale_05510| As planned, the swans flew to distant places and after some time found a lake which had plenty of water in it. 
train_hindifullfemale_05511| They returned to carry the turtle. 
train_hindifullfemale_05512| They prepared to hold the stick from both the ends, and suggested the turtle, Dear friend, everything seems fine. 
train_hindifullfemale_05513| But make sure to keep your mouth tightly shut all the time. 
train_hindifullfemale_05514| You must not speak, or you will fall off. 
train_hindifullfemale_05515| Finally, they started flying. 
train_hindifullfemale_05516| After some time, they had flown some distance when the turtle saw a town below. 
train_hindifullfemale_05517| The people of the town were staring at the sight of two swans carrying a turtle in the sky. 
train_hindifullfemale_05518| Look at that! This is a rare sight that two birds are carrying a turtle with the help of a stick, they shouted in admiration. 
train_hindifullfemale_05519| On hearing all the commotion, the turtle opened her mouth, What is all the commotion about?, she asked. 
train_hindifullfemale_05520| Needless to say, she went down the moment she opened her mouth, and the swans could do nothing to stop her from falling down to the earth. 
train_hindifullfemale_05521| As she fell down, the people of the town captured her to make a feast out of her. 
train_hindifullfemale_05522| The wise indeed say, Never fail to listen to the advice of your friends. 
train_hindifullfemale_05523| A couple of sparrows lived happily in their nest on top of a huge tree in a jungle. 
train_hindifullfemale_05524| The female sparrow had laid her eggs in the nest and they were expecting their newborns soon. 
train_hindifullfemale_05525| On a particular day, unable to bear the heat of the summer sun, an elephant went berserk. 
train_hindifullfemale_05526| He crashed into all trees in his way. 
train_hindifullfemale_05527| On his way, he broke the branches of the tree that supported the nest of the sparrow couple. 
train_hindifullfemale_05528| Although the sparrows managed to escape by flying away, they were heart-broken to see that they had lost the eggs. 
train_hindifullfemale_05529| The female sparrow began to cry and wail loudly. 
train_hindifullfemale_05530| A woodpecker, who was at a little distance, was touched by cries. 
train_hindifullfemale_05531| He went to her and said, Dear good sparrow! There is nothing you can do by crying. 
train_hindifullfemale_05532| What is destined to happen, will happen for sure. 
train_hindifullfemale_05533| The female sparrow replied, that is indeed true. 
train_hindifullfemale_05534| But all my children were killed by this wicked elephant, this is also true. We had done no harm to him. 
train_hindifullfemale_05535| If you consider yourself to be a friend, continued the female sparrow, Please suggest me a way to destroy this elephant and avenge the death of my children. 
train_hindifullfemale_05536| So I will, replied the woodpecker, I have a fly as a friend. 
train_hindifullfemale_05537| Let us go and ask for her help to destroy this cruel elephant. 
train_hindifullfemale_05538| Thus, the woodpecker and the female sparrow went to meet the fly. 
train_hindifullfemale_05539| The woodpecker explained, My friend, please meet this sparrow. 
train_hindifullfemale_05540| She is a dear friend of mine. 
train_hindifullfemale_05541| Her eggs were destroyed by a wicked elephant; please help us find a way to destroy this cruel elephant. 
train_hindifullfemale_05542| I will certainly help you, the fly said after hearing the events, How can I be your friend, and yet not help you when you need me. 
train_hindifullfemale_05543| I have a frog as a good friend, let us seek his help to destroy this wicked elephant. 
train_hindifullfemale_05544| Thus, the female sparrow, woodpecker and the fly went to the frog, and explained him of all the events for which they had come to him for help. 
train_hindifullfemale_05545| The old frog said after hearing everything, The elephant is big, but he is alone. 
train_hindifullfemale_05546| What can this elephant do, if we work together to destroy him? I have a plan! 
train_hindifullfemale_05547| He explained, fly When the sun is scorching, your task would be to buzz in his ears. 
train_hindifullfemale_05548| When he closes his eyes in sheer ecstasy, the woodpecker's task would be to peck his eyes and make him blind. 
train_hindifullfemale_05549| In this scorching summer, he will certainly search for water, but being blinded already he will not be able to do so. 
train_hindifullfemale_05550| I will then sit on the edge of the nearby pit and croak at the top of my voice. 
train_hindifullfemale_05551| He continued, When the thirsty elephant hears me, he will think there is a pond or lake nearby and follow my voice. 
train_hindifullfemale_05552| And when he does so, he will fall into the pit and perish. 
train_hindifullfemale_05553| This way, we can avenge the death of the sparrow's children! 
train_hindifullfemale_05554| The others agreed to the plan, and organized to do their part of the tasks as laid by the old frog. 
train_hindifullfemale_05555| They executed their tasks successfully, and the elephant fell into a muddy pit and was severely wounded. 
train_hindifullfemale_05556| The wise indeed say, Even the low and humble achieve results when they work together. 
train_hindifullfemale_05557| There lived a lion called Vajradaunstra in the jungle, who had two attendants, a jackal and a wolf. 
train_hindifullfemale_05558| One day a caravan was passing by, and one of the camels in the caravan was an expectant female. 
train_hindifullfemale_05559| As she was not able to walk, and was in labour pains, the caravan set her free and left her behind. 
train_hindifullfemale_05560| Within moments, she fell prey to the lion, and while the three of them were eating. 
train_hindifullfemale_05561| They cut the womb of the camel, from which a baby camel came out. 
train_hindifullfemale_05562| Since, it was just a baby, and they already had a good meal out of the camel, the lion decided to spare the baby camel's life. 
train_hindifullfemale_05563| He brought the baby camel home. 
train_hindifullfemale_05564| The lion said to the little camel, From now onwards you will live with us, and will have nothing to fear from, even me. 
train_hindifullfemale_05565| I will let everybody know that you are under my protection, and you can wander about fearlessly and feed on the green grass of the jungle. 
train_hindifullfemale_05566| From then onwards, they lived happily. 
train_hindifullfemale_05567| The four of them would tell each other stories, and the camel was always found along with the lion. 
train_hindifullfemale_05568| One day, the lion returned home badly injured after a fight with a wild elephant. 
train_hindifullfemale_05569| He was unable to even walk, let alone go out and hunt. 
train_hindifullfemale_05570| Unable to bear the hunger, he asked the camel, jackal and the wolf to go in search of some small animal that he will be able to kill, even in his condition. 
train_hindifullfemale_05571| Thus, the hunger for all three of them would be satisfied. 
train_hindifullfemale_05572| But the three of them returned empty-handed in the evening, even after their efforts to search for an animal. 
train_hindifullfemale_05573| The jackal began wondering in hunger, The young camel does not belong amongst us, and he will be able to provide food for many days. 
train_hindifullfemale_05574| But, I have to be cunning to convince the lion to kill him, as he has promised not to harm him. 
train_hindifullfemale_05575| He said to the camel, Our master will soon die of hunger, and so will we. 
train_hindifullfemale_05576| I and the wolf will die of starvation, and some other animal will prey on you after they know that there is nobody to protect you anymore. 
train_hindifullfemale_05577| I suggest you must offer yourself to the lion, and save us from dying. 
train_hindifullfemale_05578| For your sacrifice, you will be reborn in a body twice the size of what you have in this life! 
train_hindifullfemale_05579| The young camel agreed immediately, Had it not been for the lion, I would have been dead long ago. 
train_hindifullfemale_05580| I shall be rewarded hundred-times for my sacrifice, and find a place in heaven. I agree to offer my body. 
train_hindifullfemale_05581| In the evening, the jackal said to the lion, that the camel will be blessed with twice the size of the body in his next birth, if he killed him and worshipped God before eating him. 
train_hindifullfemale_05582| He explained that the camel was willing to offer his body for his sacrifice. 
train_hindifullfemale_05583| The lion was convinced by the cunning jackal and he agreed. 
train_hindifullfemale_05584| As soon the jackal was able to convince him, he jumped on the young camel and tore him apart. The young camel died instantly. 
train_hindifullfemale_05585| The lion remembered that he must worship before eating for the young camel's next life and asked the jackal and wolf to guard over the carcass, while he returned. 
train_hindifullfemale_05586| He then went for a bath and worshiped the gods. 
train_hindifullfemale_05587| When the lion was gone, the jackal thought, How can I fool the lion and have the entire camel for myself? 
train_hindifullfemale_05588| He thought of a plan, and called out to the wolf, Hey wolf! You know you are unable to tolerate the hunger anymore. 
train_hindifullfemale_05589| Eat a mouthful of the camel's flesh and I will convince the lion by making up a story. 
train_hindifullfemale_05590| The wolf started eating some, believing the jackal's words. 
train_hindifullfemale_05591| Just then the jackal alerted, here comes the lion, stop eating now! 
train_hindifullfemale_05592| When the lion returned, the wolf had stopped eating. 
train_hindifullfemale_05593| But the lion noticed that his food had been contaminated. 
train_hindifullfemale_05594| He roared in anger, How is it that my food is contaminated despite it being guarded by the two of you? 
train_hindifullfemale_05595| The jackal smiled at the wolf, I advised you not to eat, but you would not listen. 
train_hindifullfemale_05596| You could not tolerate your hunger and wait for the king's return! You should be ashamed of yourself! 
train_hindifullfemale_05597| The lion noticed the blood on the wolf's paw, and attacked it. 
train_hindifullfemale_05598| The wolf, realizing that he would die if he did not flee, ran for his life to never return again. 
train_hindifullfemale_05599| At the very moment a very big caravan approached. The camels in the caravan had large bells around their necks, and the jingling sound could be heard from a distance. 
train_hindifullfemale_05600| The lion was surprised by the unusual and terrifying noise and wanted to know what made the noise. 
train_hindifullfemale_05601| At once, the jackal used it as an opportunity. He said, O Master, it is the same caravan returning. 
train_hindifullfemale_05602| Only this time, it is led by Yama. 
train_hindifullfemale_05603| He must be very angry on you for killing the camel before the hour appointed for his death. 
train_hindifullfemale_05604| Look, he even brings the camels forefathers and relatives to avenge his death. 
train_hindifullfemale_05605| I suggest you should run away from here. 
train_hindifullfemale_05606| The lion believed him and was frightened. 
train_hindifullfemale_05607| When he saw the caravan approaching, with so many camels, he ran for his life. 
train_hindifullfemale_05608| When the jackal had finally gotten rid of the lion, he ate the camel's flesh all by himself. It lasted many days. 
train_hindifullfemale_05609| The wise indeed say, Spurn the company of the wicked; else you will come to grief. 
train_hindifullfemale_05610| There lived a group of monkeys in the mountains. 
train_hindifullfemale_05611| During one winter, there were heavy rains. 
train_hindifullfemale_05612| Drenched in the rain, they began to shiver in the cold. 
train_hindifullfemale_05613| During this time, some of the monkey found some colourful Gunja fruits, which appeared to them as embers of fire. 
train_hindifullfemale_05614| Hoping to make some fire for themselves, they began to blow at them. 
train_hindifullfemale_05615| A bird on a nearby tree was watching the monkeys from above. 
train_hindifullfemale_05616| Considering the vain attempts the monkeys were busy with, it thought of advising them against it. 
train_hindifullfemale_05617| What big fools you are. You are blowing at some Gunja fruits and not embers of fire. 
train_hindifullfemale_05618| You will never be able to make any fire out of them. 
train_hindifullfemale_05619| What you are doing is a waste of time. 
train_hindifullfemale_05620| These fruits will not help you to protect yourself against the cold. 
train_hindifullfemale_05621| Go and find some shelter instead. 
train_hindifullfemale_05622| You may find a cave or a burrow where you will be protected from the rains and the cold winds. 
train_hindifullfemale_05623| The monkeys did not like his advice. 
train_hindifullfemale_05624| One of the old monkeys said, Go fool yourself. Why are you interfering in our task? 
train_hindifullfemale_05625| But the bird disagreed. 
train_hindifullfemale_05626| Not heeding what the old monkey had said, it flew down from the tree and persisted that the monkeys stop what they were doing. 
train_hindifullfemale_05627| The monkey ignored his chatter but the bird refused to stop. 
train_hindifullfemale_05628| In an effort to convince the monkeys, the bird came close to explain that their efforts were useless. 
train_hindifullfemale_05629| Already frustrated by their vain efforts, the monkeys became furious. 
train_hindifullfemale_05630| One of the monkeys caught hold of the bird and smashed him against the ground. The bird was severely wounded. 
train_hindifullfemale_05631| The wise indeed say, Never give advice unless you are asked for it. 
train_hindifullfemale_05632| A couple of sparrows lived on the branches of a huge tree, deep in the jungle. 
train_hindifullfemale_05633| They had worked very hard in building their nest, and it was a comfortable home that protected them in all weathers. 
train_hindifullfemale_05634| One day, during the winter, as they were enjoying the comforts of their nest, it started raining outside. 
train_hindifullfemale_05635| Sometime later, a monkey came to take shelter under the very same tree. 
train_hindifullfemale_05636| The monkey was all drenched in the rain, and his teeth were chattering in the cold. 
train_hindifullfemale_05637| When the female sparrow saw this, she felt pity on him and said from her nest, O Monkey, You have hands and feet similar to humans. 
train_hindifullfemale_05638| You can use them for many reasons. Why don't you make yourself a protected home? 
train_hindifullfemale_05639| The monkey was already suffering from the rain and the cold, and was in no mood for an advice. 
train_hindifullfemale_05640| He replied, You wicked sparrow! Why can't you keep your mouth shut? 
train_hindifullfemale_05641| But the female sparrow continued her advice. 
train_hindifullfemale_05642| She explained how she was able to enjoy the comforts of her home, and how she did not suffer from either heat, or cold, or rain. 
train_hindifullfemale_05643| This made the monkey very angry. 
train_hindifullfemale_05644| The monkey thought, What a wicked female bird! 
train_hindifullfemale_05645| She talks as if she has mastered all sciences and philosophies, and simply won't stop chirping. 
train_hindifullfemale_05646| She is making me so angry, that I might as well kill her. 
train_hindifullfemale_05647| I am already suffering from this rain and cold, I do not wish to hear any advice. 
train_hindifullfemale_05648| The female sparrow, however, continued chattering and did not cease to advice. 
